CUST_CODE,TOTAL_SALES,TOTAL_VISIT
CUST0000804675,169.26000000000008,23
CUST0000804925,889.4599999999979,346
CUST0000805089,796.2399999999988,115
CUST0000805188,569.5700000000003,144
CUST0000805211,570.6399999999994,66
CUST0000805509,2807.7099999999796,189
CUST0000805533,462.2300000000003,63
CUST0000805536,44.029999999999994,7
CUST0000805651,1128.6600000000008,55
CUST0000805724,6.37,1
CUST0000805786,428.94,39
CUST0000805881,3944.5299999999784,321
CUST0000805980,17.76,5
CUST0000806277,13.579999999999998,2
CUST0000806331,156.17999999999992,42
CUST0000806489,60.0,8
CUST0000806551,3276.6599999999808,601
CUST0000807176,128.48999999999995,24
CUST0000807225,382.37999999999965,34
CUST0000807319,8.74,1
CUST0000807441,4119.18000000004,581
CUST0000807896,532.7699999999999,85
CUST0000807919,85.92000000000002,26
CUST0000808041,1418.2999999999997,67
CUST0000808290,3350.0699999999883,208
CUST0000808474,753.7400000000005,157
CUST0000808639,2984.8799999999896,146
CUST0000808884,49.330000000000005,7
CUST0000809605,511.77999999999975,100
CUST0000809677,5.98,1
CUST0000809886,617.44,68
CUST0000810116,50.709999999999994,13
CUST0000810379,14.01,5
CUST0000810784,1566.0600000000024,181
CUST0000811618,3298.4100000000253,107
CUST0000811661,3315.8300000000067,435
CUST0000812101,778.4199999999988,193
CUST0000812150,39.16,1
CUST0000812179,1538.2799999999988,42
CUST0000812379,1656.150000000004,158
CUST0000812640,26.679999999999996,1
CUST0000812909,303.6199999999998,51
CUST0000813105,1.85,1
CUST0000813108,4025.109999999995,137
CUST0000813194,676.6099999999996,14
CUST0000813604,2862.999999999992,132
CUST0000813956,102.55000000000003,24
CUST0000814656,814.0300000000008,84
CUST0000814766,1241.8399999999979,148
CUST0000814921,2.82,1
CUST0000815118,443.9999999999998,10
CUST0000815318,255.9100000000001,68
CUST0000815647,20.900000000000002,4
CUST0000815801,983.609999999999,53
CUST0000815839,11.549999999999999,1
CUST0000816072,3035.3900000000117,133
CUST0000816127,10.04,1
CUST0000816240,343.35999999999956,22
CUST0000816474,122.57000000000001,22
CUST0000816644,33.54,8
CUST0000816691,189.0600000000001,101
CUST0000816722,111.27999999999997,4
CUST0000817002,814.7300000000002,42
CUST0000817082,4818.580000000004,144
CUST0000817281,236.9699999999999,56
CUST0000817425,464.6200000000008,49
CUST0000817461,71.88,1
CUST0000817685,13.9,1
CUST0000817991,3443.330000000004,129
CUST0000818165,208.99,28
CUST0000818250,1368.1200000000008,150
CUST0000818812,2703.5400000000004,179
CUST0000818932,3811.2500000000073,248
CUST0000819101,0.29,1
CUST0000819195,21.63,1
CUST0000819500,11.97,1
CUST0000820108,421.06,73
CUST0000820186,18.57,1
CUST0000820324,2097.590000000003,180
CUST0000820341,14.229999999999995,8
CUST0000820448,80.03999999999998,3
CUST0000821327,8.91,1
CUST0000821330,2409.42,221
CUST0000821622,727.4599999999996,118
CUST0000822085,4889.920000000006,189
CUST0000822088,117.9599999999999,39
CUST0000822315,305.80999999999995,29
CUST0000822341,3392.479999999994,238
CUST0000822356,3295.9899999999975,160
CUST0000822402,150.86000000000007,16
CUST0000822468,310.8300000000001,33
CUST0000822549,57.540000000000006,4
CUST0000822648,35.33,10
CUST0000823257,193.3199999999999,29
CUST0000823558,390.32000000000005,28
CUST0000824333,9.830000000000002,4
CUST0000824453,439.44000000000085,155
CUST0000824456,6.04,1
CUST0000824641,2021.3,51
CUST0000824986,44.28,2
CUST0000824998,156.11000000000004,22
CUST0000825584,439.15000000000015,25
CUST0000825713,109.89999999999995,5
CUST0000826107,1690.56,125
CUST0000826229,31.110000000000003,2
CUST0000826238,52.0,2
CUST0000826996,15.129999999999999,3
CUST0000827064,266.32999999999987,52
CUST0000827111,15.879999999999999,2
CUST0000827417,41.75,1
CUST0000827575,9.920000000000002,1
CUST0000827586,334.3799999999999,17
CUST0000827750,70.23999999999998,27
CUST0000827846,83.51,25
CUST0000827856,5.639999999999999,1
CUST0000827922,1258.2299999999987,83
CUST0000828022,58.160000000000025,16
CUST0000828036,1832.789999999996,130
CUST0000828166,2075.759999999998,188
CUST0000828846,139.71999999999997,23
CUST0000829233,65.83000000000001,3
CUST0000829333,1161.7199999999984,186
CUST0000829489,5286.770000000002,94
CUST0000830044,2003.6399999999976,102
CUST0000830424,2324.7700000000027,105
CUST0000830456,8.69,3
CUST0000830529,1327.5699999999983,177
CUST0000830969,285.57,67
CUST0000831085,945.6100000000005,80
CUST0000831162,4864.319999999982,343
CUST0000831705,787.440000000001,124
CUST0000832277,187.67999999999986,54
CUST0000832283,4683.790000000014,297
CUST0000832339,1932.529999999996,75
CUST0000832345,20.490000000000002,4
CUST0000832827,34.49,4
CUST0000832937,4857.859999999986,354
CUST0000832979,519.4700000000013,207
CUST0000833729,49.5,9
CUST0000833853,992.2999999999993,113
CUST0000834029,41.98999999999999,10
CUST0000834065,1975.5699999999956,153
CUST0000834066,1978.5500000000004,151
CUST0000834203,376.0700000000003,62
CUST0000834512,238.95999999999998,36
CUST0000834937,779.8299999999997,88
CUST0000835203,0.06999999999999999,5
CUST0000835270,114.99999999999994,25
CUST0000835390,521.9200000000003,9
CUST0000835400,0.79,1
CUST0000835559,2825.0500000000034,234
CUST0000835673,69.84000000000002,16
CUST0000835716,1204.9600000000005,151
CUST0000835723,476.2100000000001,106
CUST0000835845,90.58000000000003,3
CUST0000836007,840.9099999999992,100
CUST0000836042,532.4800000000006,29
CUST0000836503,729.5899999999995,95
CUST0000836537,11.5,1
CUST0000836708,29.409999999999997,3
CUST0000837146,2695.679999999991,476
CUST0000837178,31.599999999999994,5
CUST0000837409,1901.6499999999974,173
CUST0000837423,623.8399999999996,13
CUST0000838103,479.05999999999995,46
CUST0000838231,149.68000000000004,15
CUST0000838258,772.3199999999989,106
CUST0000838538,135.97,9
CUST0000839302,32.8,2
CUST0000839736,1942.8900000000008,256
CUST0000839847,256.5799999999999,27
CUST0000840136,1541.7900000000013,237
CUST0000840138,231.21999999999997,24
CUST0000840344,1078.7699999999993,101
CUST0000840360,64.73000000000002,25
CUST0000840438,1212.329999999999,122
CUST0000840471,9.75,5
CUST0000840518,260.96999999999997,12
CUST0000840789,2241.8799999999956,455
CUST0000841039,1361.770000000001,49
CUST0000841531,28.090000000000003,1
CUST0000841571,5362.100000000053,239
CUST0000841576,101.99,19
CUST0000841684,120.41,5
CUST0000841880,166.41000000000014,47
CUST0000842003,966.1900000000015,23
CUST0000842172,0.53,1
CUST0000842436,5.3999999999999995,1
CUST0000843006,3619.010000000012,199
CUST0000843047,62.82,2
CUST0000843130,1613.8700000000035,95
CUST0000843133,2.83,1
CUST0000843286,2609.7699999999963,126
CUST0000843554,130.49999999999997,20
CUST0000843662,3806.3599999999906,230
CUST0000843677,1804.5099999999943,132
CUST0000843768,258.94999999999993,28
CUST0000843789,3.5800000000000005,2
CUST0000843968,13.950000000000001,3
CUST0000844115,1944.1200000000047,105
CUST0000844192,2.81,1
CUST0000844556,0.64,1
CUST0000844724,46.349999999999994,11
CUST0000844759,298.21999999999997,21
CUST0000845052,130.7,3
CUST0000845098,59.550000000000004,1
CUST0000845331,81.18999999999998,2
CUST0000845855,569.3,55
CUST0000845893,111.61,5
CUST0000846079,577.0899999999998,52
CUST0000846113,1047.9399999999985,120
CUST0000846163,5867.039999999965,218
CUST0000846201,80.21000000000001,30
CUST0000846460,784.4799999999979,141
CUST0000846938,1503.1800000000023,127
CUST0000847458,3062.260000000003,121
CUST0000847557,2876.350000000009,232
CUST0000847593,585.520000000001,121
CUST0000847695,102.50000000000001,3
CUST0000848021,2127.5600000000018,177
CUST0000848123,884.0900000000005,68
CUST0000848260,7.520000000000001,2
CUST0000848462,5871.810000000011,385
CUST0000848476,2.36,1
CUST0000848525,2772.0599999999895,189
CUST0000848715,80.9,4
CUST0000848908,400.3199999999999,25
CUST0000848953,1203.7600000000016,112
CUST0000849576,2175.840000000002,135
CUST0000849738,1942.4399999999948,88
CUST0000850267,39.5,1
CUST0000850628,5.9,1
CUST0000850666,325.14,27
CUST0000850673,446.2700000000008,151
CUST0000851370,142.02000000000004,12
CUST0000851830,464.0400000000001,54
CUST0000851860,6363.039999999905,167
CUST0000851905,3133.9199999999855,95
CUST0000851982,250.63999999999993,32
CUST0000852161,210.49000000000004,47
CUST0000852365,48.47999999999999,38
CUST0000852398,41.220000000000006,5
CUST0000853046,105.08999999999999,12
CUST0000853197,393.9899999999996,30
CUST0000853281,77.64,5
CUST0000853429,222.45000000000013,9
CUST0000853563,189.62999999999997,8
CUST0000853841,1117.3299999999995,76
CUST0000853933,281.3400000000001,33
CUST0000854324,821.0699999999993,48
CUST0000854437,37.53,1
CUST0000855054,1636.2799999999932,165
CUST0000855087,1262.119999999999,206
CUST0000855240,1530.619999999997,147
CUST0000855714,622.4699999999999,38
CUST0000855770,1502.8199999999997,201
CUST0000855939,2333.319999999995,219
CUST0000856241,71.69999999999999,2
CUST0000856322,3766.169999999986,281
CUST0000856398,1059.3199999999988,225
CUST0000856447,286.70999999999987,14
CUST0000856458,3.8600000000000003,1
CUST0000856477,5.31,2
CUST0000856617,2850.3000000000034,142
CUST0000856838,124.47000000000001,34
CUST0000857328,2.5700000000000003,1
CUST0000857793,23.9,1
CUST0000857815,3.7,3
CUST0000857923,61.18000000000001,2
CUST0000858321,2018.4700000000005,114
CUST0000858503,2883.2999999999706,434
CUST0000858529,480.84000000000003,42
CUST0000859140,1686.2799999999963,280
CUST0000859206,93.36999999999998,13
CUST0000859492,6.92,1
CUST0000859516,224.57000000000016,23
CUST0000860135,5.3,1
CUST0000860136,117.2,15
CUST0000860648,3094.7299999999927,162
CUST0000860835,67.55999999999999,3
CUST0000860875,563.1200000000005,94
CUST0000860999,899.1700000000012,63
CUST0000861189,5562.9400000000205,132
CUST0000861304,243.7999999999996,136
CUST0000861358,660.5700000000007,49
CUST0000861374,124.01000000000002,4
CUST0000861456,2778.9400000000214,279
CUST0000861461,981.98,51
CUST0000861555,959.4199999999995,60
CUST0000861794,40.65,5
CUST0000861816,2006.2600000000039,193
CUST0000861880,1.05,1
CUST0000861965,50.099999999999994,5
CUST0000862094,3031.8099999999995,157
CUST0000862202,60.11000000000002,21
CUST0000862237,115.18999999999996,21
CUST0000862571,106.58,24
CUST0000862670,767.7199999999999,179
CUST0000862696,2.39,1
CUST0000863076,64.58000000000001,7
CUST0000863167,7.08,1
CUST0000863169,97.21999999999997,10
CUST0000863656,343.0100000000001,37
CUST0000863873,2766.120000000008,249
CUST0000863879,821.1299999999992,130
CUST0000863891,2100.76,77
CUST0000863981,161.19,18
CUST0000864065,1198.5600000000006,56
CUST0000864337,4167.390000000004,353
CUST0000864359,487.3099999999997,34
CUST0000864395,94.82000000000002,5
CUST0000864525,149.34,4
CUST0000864535,3278.6899999999773,660
CUST0000864577,11.95,4
CUST0000865064,16.04,1
CUST0000865071,87.34,2
CUST0000865205,0.01,1
CUST0000865213,57.880000000000024,8
CUST0000865565,178.31000000000006,50
CUST0000865834,167.72000000000003,6
CUST0000865865,314.99000000000007,68
CUST0000866601,763.9799999999998,55
CUST0000866844,280.98,5
CUST0000866869,1256.8499999999979,81
CUST0000867258,32.13999999999999,1
CUST0000867298,25.75,1
CUST0000867394,799.7599999999969,201
CUST0000867461,457.28000000000003,39
CUST0000867599,1635.7100000000007,136
CUST0000867806,414.31000000000046,42
CUST0000868218,1.54,1
CUST0000868727,196.38999999999996,24
CUST0000868748,171.44999999999982,80
CUST0000868967,458.76000000000045,12
CUST0000869350,1.54,1
CUST0000869536,1090.2699999999993,44
CUST0000869681,44.92,4
CUST0000869882,551.1300000000003,57
CUST0000870644,1985.0099999999904,188
CUST0000870653,449.34000000000003,27
CUST0000871069,15.760000000000002,1
CUST0000871519,106.13999999999999,10
CUST0000871609,1068.1599999999983,162
CUST0000871850,214.0399999999999,23
CUST0000872127,26.26,3
CUST0000872164,656.7199999999998,27
CUST0000872220,817.9000000000004,61
CUST0000872317,87.26,16
CUST0000872480,1594.0099999999968,97
CUST0000872593,30.520000000000003,1
CUST0000872792,771.8800000000016,299
CUST0000872856,2575.880000000004,61
CUST0000872900,1303.1200000000026,147
CUST0000873007,22.970000000000002,1
CUST0000873031,2565.569999999999,64
CUST0000873218,48.31,1
CUST0000873251,170.18000000000012,16
CUST0000873299,2377.8300000000036,55
CUST0000873338,2244.36,350
CUST0000873426,149.19999999999996,28
CUST0000873432,2960.0000000000064,104
CUST0000873567,244.66,16
CUST0000874064,486.4199999999998,15
CUST0000874112,347.62999999999994,7
CUST0000874276,499.3100000000001,81
CUST0000874374,17.25,1
CUST0000874452,19.259999999999998,2
CUST0000874583,3005.2900000000045,208
CUST0000874677,726.1399999999988,38
CUST0000874794,2356.1699999999983,134
CUST0000875143,125.11000000000003,6
CUST0000875803,267.39000000000004,46
CUST0000876191,1211.159999999998,229
CUST0000876204,15.249999999999998,1
CUST0000876251,87.13,11
CUST0000876662,71.68,6
CUST0000876718,1084.2300000000005,117
CUST0000877767,3984.559999999994,214
CUST0000877775,288.5399999999998,17
CUST0000877805,2964.770000000003,109
CUST0000877835,51.879999999999995,4
CUST0000877965,125.77999999999997,14
CUST0000878193,84.15,7
CUST0000878307,6.380000000000001,1
CUST0000878361,783.7099999999996,77
CUST0000878470,998.6600000000026,80
CUST0000878913,208.85,17
CUST0000878929,251.64999999999998,9
CUST0000879091,33.95,2
CUST0000879709,8.23,1
CUST0000879952,252.81999999999988,49
CUST0000880049,551.8600000000001,31
CUST0000880262,6.44,2
CUST0000880352,819.1799999999992,44
CUST0000880906,3321.9199999999946,269
CUST0000881364,407.5400000000001,42
CUST0000881571,6.2,1
CUST0000881705,30.439999999999998,1
CUST0000882323,9.18,1
CUST0000882569,1420.4699999999978,100
CUST0000882756,842.7499999999994,49
CUST0000882821,314.96000000000004,35
CUST0000882828,61.150000000000006,1
CUST0000882972,3406.3799999999924,166
CUST0000882989,1304.8800000000015,232
CUST0000883034,1474.1699999999994,104
CUST0000883283,2258.3900000000103,189
CUST0000883458,13.99,1
CUST0000883751,694.2899999999989,90
CUST0000883787,141.51000000000002,12
CUST0000883929,2834.6099999999997,195
CUST0000883983,312.2099999999998,43
CUST0000884200,724.8399999999987,115
CUST0000884475,3297.1700000000246,136
CUST0000884491,72.03000000000002,2
CUST0000884608,13.690000000000001,2
CUST0000884836,597.24,37
CUST0000885195,124.81999999999994,14
CUST0000885214,1707.6400000000008,107
CUST0000885376,119.72999999999999,22
CUST0000885752,255.13,12
CUST0000885800,1438.7600000000016,123
CUST0000885945,287.98000000000013,42
CUST0000885962,879.2400000000008,81
CUST0000886084,917.1099999999983,106
CUST0000886425,598.6799999999998,21
CUST0000886703,5.38,1
CUST0000886851,371.0899999999992,181
CUST0000887195,1632.9799999999966,150
CUST0000887225,601.3999999999996,30
CUST0000887296,2569.1700000000046,230
CUST0000887603,64.07,2
CUST0000887660,18.720000000000002,2
CUST0000887683,173.92999999999998,7
CUST0000888005,4353.350000000012,709
CUST0000888275,2.02,1
CUST0000888525,44.0,12
CUST0000888557,31.109999999999996,11
CUST0000888640,320.6399999999999,41
CUST0000888718,146.99999999999997,36
CUST0000889188,7.480000000000001,4
CUST0000889299,4.08,1
CUST0000889467,363.97999999999996,42
CUST0000889681,438.9199999999997,62
CUST0000889862,35.660000000000004,1
CUST0000890280,256.3299999999997,112
CUST0000890414,1379.0499999999877,167
CUST0000890637,417.37000000000035,15
CUST0000890781,1.24,1
CUST0000890978,1701.139999999998,80
CUST0000891033,4.81,1
CUST0000891142,741.6600000000005,69
CUST0000891288,9.87,3
CUST0000891442,368.08999999999963,25
CUST0000892068,1322.7600000000039,61
CUST0000892113,107.96000000000001,25
CUST0000892270,196.03,4
CUST0000892572,7.4399999999999995,1
CUST0000892723,3307.1500000000237,160
CUST0000892746,211.86,8
CUST0000892890,3105.0299999999993,199
CUST0000892936,936.6000000000017,113
CUST0000893325,861.4599999999996,62
CUST0000893429,25.980000000000004,1
CUST0000893636,70.97999999999999,21
CUST0000894018,36.95,3
CUST0000894063,4633.449999999986,118
CUST0000894179,34.63,1
CUST0000894426,67.53000000000002,1
CUST0000894444,662.7599999999992,217
CUST0000894451,1.28,1
CUST0000894701,2646.2599999999984,85
CUST0000894937,33.800000000000004,5
CUST0000894955,52.28,15
CUST0000895836,6267.209999999976,204
CUST0000895972,2383.850000000006,176
CUST0000896027,24.740000000000006,2
CUST0000896113,231.6,18
CUST0000896155,2.27,1
CUST0000896186,244.89000000000001,35
CUST0000896495,517.7399999999998,94
CUST0000896618,913.1700000000019,82
CUST0000896754,938.7199999999999,67
CUST0000896986,3242.160000000022,182
CUST0000897025,523.7899999999996,13
CUST0000897274,800.2799999999999,41
CUST0000897490,1153.6999999999991,83
CUST0000897794,127.40000000000005,14
CUST0000898233,929.7799999999974,152
CUST0000898359,1.67,1
CUST0000898386,194.24999999999986,31
CUST0000898601,1025.329999999999,87
CUST0000898618,266.63999999999993,38
CUST0000898789,17.119999999999997,1
CUST0000898874,728.2000000000011,65
CUST0000899003,2055.430000000001,161
CUST0000899340,2346.6199999999967,79
CUST0000899518,2074.1399999999944,98
CUST0000899795,662.8700000000005,81
CUST0000899882,4589.060000000002,164
CUST0000899895,9.45,3
CUST0000899988,556.4100000000004,48
CUST0000900382,299.61,80
CUST0000900530,340.5199999999998,21
CUST0000900895,15.709999999999999,6
CUST0000901001,197.1399999999998,13
CUST0000901037,8.26,1
CUST0000901312,1077.2099999999966,44
CUST0000901390,932.0400000000002,211
CUST0000901474,70.53999999999999,3
CUST0000901687,1471.3999999999967,87
CUST0000901719,3007.1399999999985,145
CUST0000901727,151.07,25
CUST0000901750,56.70000000000002,2
CUST0000901807,2720.4699999999984,84
CUST0000902161,146.65999999999988,42
CUST0000902490,3020.6899999999964,378
CUST0000902596,1279.3299999999992,114
CUST0000902878,532.3199999999996,105
CUST0000902888,4016.9899999999966,211
CUST0000903105,61.190000000000005,26
CUST0000903399,384.18999999999966,49
CUST0000903414,689.4300000000006,18
CUST0000903478,7.98,1
CUST0000903628,9.53,2
CUST0000903739,4589.759999999982,468
CUST0000904125,4326.5100000000375,493
CUST0000904408,2344.520000000012,492
CUST0000904873,600.2900000000004,20
CUST0000905114,5027.620000000017,285
CUST0000905133,43.870000000000026,11
CUST0000905271,129.16,8
CUST0000905609,2160.7299999999946,160
CUST0000905666,1581.3499999999988,55
CUST0000905703,79.59000000000002,12
CUST0000905751,74.59999999999998,14
CUST0000906444,15.489999999999998,4
CUST0000906762,35.679999999999986,6
CUST0000906952,98.83,5
CUST0000907293,17.74,1
CUST0000907408,0.69,2
CUST0000907594,611.1199999999993,102
CUST0000907948,3371.580000000002,438
CUST0000908339,465.3900000000005,102
CUST0000908384,1755.0599999999988,146
CUST0000909290,840.790000000001,89
CUST0000909540,4003.479999999999,177
CUST0000910053,20.5,2
CUST0000910411,809.6899999999986,174
CUST0000910724,0.43999999999999995,1
CUST0000911359,488.41000000000287,216
CUST0000911564,1476.9299999999996,175
CUST0000911790,736.8599999999999,35
CUST0000912008,2334.259999999997,37
CUST0000912014,54.160000000000004,16
CUST0000912026,17.17,2
CUST0000912092,1417.7399999999975,127
CUST0000912168,338.96999999999986,23
CUST0000912320,38.14999999999999,3
CUST0000912393,19.31,1
CUST0000912429,1745.1299999999985,49
CUST0000912430,665.0099999999998,54
CUST0000912914,60.18999999999999,4
CUST0000913077,908.3000000000003,121
CUST0000913416,4.76,3
CUST0000913505,126.5,3
CUST0000913892,1959.4100000000021,123
CUST0000913995,2163.6299999999965,83
CUST0000914107,307.88,19
CUST0000914278,53.38,2
CUST0000914396,2339.1400000000067,276
CUST0000914466,91.30000000000001,3
CUST0000915120,256.36999999999995,8
CUST0000915126,1080.2599999999995,126
CUST0000915222,560.2200000000004,15
CUST0000915346,126.91000000000003,13
CUST0000915470,488.4499999999995,162
CUST0000915794,2951.2900000000254,111
CUST0000915965,2666.0599999999995,195
CUST0000916074,12.31,1
CUST0000916506,19.589999999999996,7
CUST0000916536,2131.6699999999987,161
CUST0000916716,2200.1500000000033,66
CUST0000916771,254.6200000000002,48
CUST0000916843,3.7,1
CUST0000917454,2190.7899999999972,109
CUST0000917476,2785.5599999999995,138
CUST0000917696,1145.5100000000007,145
CUST0000917733,51.94999999999999,6
CUST0000917793,1321.840000000001,64
CUST0000917923,79.44000000000003,10
CUST0000918050,630.9900000000002,27
CUST0000918059,538.1000000000001,68
CUST0000918102,3356.9800000000027,551
CUST0000918256,1548.8799999999874,362
CUST0000918269,1.86,2
CUST0000918382,4.679999999999999,2
CUST0000918462,703.8699999999997,82
CUST0000918624,572.18,70
CUST0000918630,2377.480000000003,44
CUST0000918632,7.83,1
CUST0000918756,14.969999999999997,2
CUST0000918881,4310.590000000004,342
CUST0000918984,1480.0299999999995,114
CUST0000919241,864.6399999999995,52
CUST0000919465,1034.9599999999987,123
CUST0000919512,2365.8400000000056,72
CUST0000919740,57.489999999999995,2
CUST0000919826,2077.1600000000003,324
CUST0000919884,45.97000000000001,6
CUST0000920214,2435.910000000004,149
CUST0000920247,143.13000000000002,9
CUST0000920332,92.67,23
CUST0000920466,2846.5000000000077,96
CUST0000920638,273.78999999999985,40
CUST0000921321,345.25999999999976,36
CUST0000922878,2851.4299999999935,131
CUST0000922993,6642.330000000005,254
CUST0000923274,41.37,2
CUST0000923551,3463.34,314
CUST0000923667,491.0600000000001,48
CUST0000924696,4789.539999999992,419
CUST0000924904,495.01999999999987,9
CUST0000924929,571.649999999999,72
CUST0000925002,114.71000000000005,8
CUST0000925106,962.2400000000002,160
CUST0000925379,633.3700000000001,21
CUST0000925582,39.85,1
CUST0000926130,1769.1000000000013,112
CUST0000926292,2867.8500000000067,151
CUST0000926320,12.93,1
CUST0000926427,1524.8999999999937,124
CUST0000926483,10.03,1
CUST0000926667,1880.699999999996,143
CUST0000927074,1256.269999999992,301
CUST0000927524,1722.9199999999973,77
CUST0000927569,1939.5599999999986,285
CUST0000927720,77.66000000000001,4
CUST0000928006,2.74,1
CUST0000928010,62.22,1
CUST0000928158,25.11,3
CUST0000928368,1.67,1
CUST0000928411,2837.5899999999974,159
CUST0000928511,20.439999999999998,2
CUST0000928550,1522.2999999999995,42
CUST0000928648,1230.170000000001,124
CUST0000929563,256.16999999999985,42
CUST0000929829,41.03999999999999,3
CUST0000930044,18.919999999999998,1
CUST0000930066,1228.0699999999965,126
CUST0000930113,113.63,9
CUST0000930182,186.89,10
CUST0000930325,180.0399999999999,15
CUST0000930426,391.29000000000013,64
CUST0000930504,320.1499999999999,38
CUST0000930519,50.51999999999998,12
CUST0000930601,205.01,13
CUST0000930603,8.940000000000001,2
CUST0000930614,69.23,5
CUST0000930632,50.42,1
CUST0000930705,2149.1199999999967,94
CUST0000931849,373.6099999999998,89
CUST0000931886,915.6000000000014,107
CUST0000931901,3004.3699999999963,290
CUST0000931904,86.25999999999998,4
CUST0000931984,2672.5900000000292,182
CUST0000932152,4218.400000000009,158
CUST0000932475,33.18000000000001,1
CUST0000932531,421.9299999999999,55
CUST0000932899,1864.019999999997,219
CUST0000932977,80.17999999999998,6
CUST0000933124,29.96,1
CUST0000933215,619.9300000000001,150
CUST0000933740,66.28999999999999,7
CUST0000934044,538.6400000000002,18
CUST0000934065,962.4200000000005,54
CUST0000934795,2254.58,188
CUST0000934997,19.879999999999995,2
CUST0000935271,217.75999999999982,27
CUST0000935348,174.03999999999996,5
CUST0000935509,551.9799999999994,67
CUST0000936104,612.9600000000006,87
CUST0000936490,58.169999999999995,3
CUST0000937299,179.8499999999994,116
CUST0000937956,5.25,1
CUST0000937998,250.83999999999997,15
CUST0000938180,732.2999999999981,113
CUST0000938527,43.13000000000001,11
CUST0000940034,199.87999999999994,47
CUST0000940633,4133.009999999995,116
CUST0000940774,4.83,1
CUST0000941217,93.28999999999999,20
CUST0000941365,3392.8900000000203,158
CUST0000941570,31.380000000000003,2
CUST0000941769,590.1099999999992,11
CUST0000941865,4688.359999999992,309
CUST0000942224,1.7,2
CUST0000942820,1527.6799999999996,35
CUST0000942893,0.07,1
CUST0000943456,97.00000000000009,44
CUST0000943524,338.0399999999998,42
CUST0000944109,97.86000000000006,2
CUST0000944143,0.01,1
CUST0000944250,11.53,1
CUST0000944384,387.99999999999994,47
CUST0000944418,498.05000000000007,35
CUST0000944854,14.61,3
CUST0000945332,3306.430000000008,310
CUST0000945336,592.7900000000004,99
CUST0000945695,305.22999999999996,68
CUST0000946591,6606.730000000012,371
CUST0000946821,1220.58,80
CUST0000946961,17.400000000000002,1
CUST0000947010,1762.2199999999968,105
CUST0000947049,1884.3200000000031,72
CUST0000947188,153.81000000000003,42
CUST0000947233,775.3199999999995,14
CUST0000947514,307.1000000000003,23
CUST0000947889,299.1999999999999,55
CUST0000948003,28.299999999999997,3
CUST0000948399,2.41,2
CUST0000948445,175.42,6
CUST0000948711,4.91,2
CUST0000948955,1144.3299999999988,31
CUST0000949044,237.13,13
CUST0000949077,32.47,2
CUST0000949264,1326.43,270
CUST0000949963,1435.8400000000004,31
CUST0000950087,582.6599999999993,26
CUST0000950289,524.4300000000006,45
CUST0000950666,2630.4499999999966,263
CUST0000950748,133.8000000000001,54
CUST0000950812,1482.1799999999998,51
CUST0000950814,11.03,1
CUST0000950918,1594.429999999998,108
CUST0000951065,483.2599999999998,40
CUST0000951367,56.04,7
CUST0000951488,1.96,1
CUST0000951558,85.57000000000002,45
CUST0000951802,797.6699999999995,60
CUST0000951874,1000.89,89
CUST0000951964,42.29,10
CUST0000951997,204.42999999999992,8
CUST0000952091,1192.3699999999985,135
CUST0000952310,642.3600000000004,79
CUST0000952630,38.36000000000001,5
CUST0000952727,289.9599999999999,26
CUST0000952892,22.200000000000003,3
CUST0000953189,0.75,1
CUST0000953220,1219.4599999999994,188
CUST0000953363,2201.0000000000014,138
CUST0000953401,5.66,1
CUST0000953463,6026.199999999993,243
CUST0000953479,244.02999999999997,72
CUST0000953727,1010.95,111
CUST0000953795,366.70000000000016,51
CUST0000953895,6.029999999999999,1
CUST0000954371,4628.969999999992,512
CUST0000954589,797.3500000000003,94
CUST0000955346,8.7,1
CUST0000955466,65.16999999999999,3
CUST0000955613,1133.2899999999975,56
CUST0000955744,2761.9500000000066,151
CUST0000955839,146.38,13
CUST0000956261,1737.810000000005,138
CUST0000956316,39.32000000000001,6
CUST0000956375,1954.3699999999924,120
CUST0000956550,394.9000000000002,12
CUST0000957056,103.55000000000001,8
CUST0000957087,38.28000000000001,1
CUST0000957143,15.76,2
CUST0000957318,3561.2100000000078,238
CUST0000957777,8.1,3
CUST0000958098,5287.400000000031,445
CUST0000958177,125.51000000000002,26
CUST0000958757,248.31999999999996,37
CUST0000958935,4373.950000000016,173
CUST0000959210,3553.24999999999,304
CUST0000959307,1078.09,138
CUST0000959332,1789.7999999999959,335
CUST0000959407,0.01,1
CUST0000959416,1454.2200000000014,136
CUST0000959483,1.02,1
CUST0000959598,157.04999999999993,23
CUST0000959875,1322.289999999998,98
CUST0000960214,153.44,8
CUST0000960281,712.2100000000005,160
CUST0000960424,1078.6800000000005,209
CUST0000960491,33.089999999999996,2
CUST0000961436,1338.6299999999978,60
CUST0000962041,2300.860000000005,133
CUST0000962125,37.11999999999999,17
CUST0000962337,1335.4099999999994,79
CUST0000963329,1016.1199999999984,113
CUST0000963557,373.2700000000003,21
CUST0000963716,234.2799999999999,32
CUST0000964045,699.8000000000002,44
CUST0000964168,13.76,1
CUST0000964191,91.23999999999995,8
CUST0000964342,2211.5899999999956,249
CUST0000964472,10.67,1
CUST0000965181,122.85999999999994,3
CUST0000965308,21.28,2
CUST0000965378,367.1400000000001,24
CUST0000965441,73.07000000000002,2
CUST0000965597,923.7599999999999,44
CUST0000965765,2329.6399999999844,116
CUST0000965784,304.4300000000001,6
